departamento,provincia,municipio,cluster,trajectoire,annee,secteur,usage_final,demande_GWh
Pando,Nicolás Suárez,Cobija,C5,acces_2050,2024,SERVICES,SPACE_COOLING,2.1898930530530527
Pando,Nicolás Suárez,Cobija,C5,acces_2050,2035,SERVICES,SPACE_COOLING,2.768086272571081
Pando,Nicolás Suárez,Cobija,C5,acces_2050,2050,SERVICES,SPACE_COOLING,3.37471560269826
Pando,Nicolás Suárez,Porvenir,C4,acces_2035,2024,SERVICES,SPACE_COOLING,0.1990137337337337
Pando,Nicolás Suárez,Porvenir,C4,acces_2035,2035,SERVICES,SPACE_COOLING,0.3132867763072751
Pando,Nicolás Suárez,Porvenir,C4,acces_2035,2050,SERVICES,SPACE_COOLING,0.388734324034501
Pando,Nicolás Suárez,Porvenir,C4,acces_2050,2024,SERVICES,SPACE_COOLING,0.1990137337337337
Pando,Nicolás Suárez,Porvenir,C4,acces_2050,2035,SERVICES,SPACE_COOLING,0.2924852478522282
Pando,Nicolás Suárez,Porvenir,C4,acces_2050,2050,SERVICES,SPACE_COOLING,0.388734324034501
Beni,General José Ballivián,Reyes,C1,acces_2035,2024,SERVICES,FOOD_PRESERVATION,0.07964814814814815
Beni,General José Ballivián,Reyes,C1,acces_2035,2035,SERVICES,FOOD_PRESERVATION,0.11204147547784311
Beni,General José Ballivián,Reyes,C1,acces_2035,2050,SERVICES,FOOD_PRESERVATION,0.11625089131993674
Beni,General José Ballivián,Reyes,C1,acces_2050,2024,SERVICES,FOOD_PRESERVATION,0.07964814814814815
Beni,General José Ballivián,Reyes,C1,acces_2050,2035,SERVICES,FOOD_PRESERVATION,0.09981136692545693
Beni,General José Ballivián,Reyes,C1,acces_2050,2050,SERVICES,FOOD_PRESERVATION,0.11625089131993674
Beni,General José Ballivián,Santa Rosa,C1,acces_2035,2024,SERVICES,FOOD_PRESERVATION,0.07153698698698699
Beni,General José Ballivián,Santa Rosa,C1,acces_2035,2035,SERVICES,FOOD_PRESERVATION,0.1276822987412353
Beni,General José Ballivián,Santa Rosa,C1,acces_2035,2050,SERVICES,FOOD_PRESERVATION,0.15216180055308692
Beni,General José Ballivián,Santa Rosa,C1,acces_2050,2024,SERVICES,FOOD_PRESERVATION,0.07153698698698699
Beni,General José Ballivián,Santa Rosa,C1,acces_2050,2035,SERVICES,FOOD_PRESERVATION,0.10556578960598406
Beni,General José Ballivián,Santa Rosa,C1,acces_2050,2050,SERVICES,FOOD_PRESERVATION,0.15216180055308692
Beni,Vaca Diez,Guayaramerín,C3,acces_2035,2024,SERVICES,FOOD_PRESERVATION,0.7272877377377378
Beni,Vaca Diez,Guayaramerín,C3,acces_2035,2035,SERVICES,FOOD_PRESERVATION,0.9455193197139153
Beni,Vaca Diez,Guayaramerín,C3,acces_2035,2050,SERVICES,FOOD_PRESERVATION,1.034593028673353
Beni,Vaca Diez,Guayaramerín,C3,acces_2050,2024,SERVICES,FOOD_PRESERVATION,0.7272877377377378
Beni,Vaca Diez,Guayaramerín,C3,acces_2050,2035,SERVICES,FOOD_PRESERVATION,0.8866684669573381
Beni,Vaca Diez,Guayaramerín,C3,acces_2050,2050,SERVICES,FOOD_PRESERVATION,1.034593028673353
Beni,Vaca Diez,Riberalta,C3,acces_2035,2024,SERVICES,FOOD_PRESERVATION,1.4713134134134132
Beni,Vaca Diez,Riberalta,C3,acces_2035,2035,SERVICES,FOOD_PRESERVATION,2.082477641847648
Beni,Vaca Diez,Riberalta,C3,acces_2035,2050,SERVICES,FOOD_PRESERVATION,2.4506729940033036
Beni,Vaca Diez,Riberalta,C3,acces_2050,2024,SERVICES,FOOD_PRESERVATION,1.4713134134134132
Beni,Vaca Diez,Riberalta,C3,acces_2050,2035,SERVICES,FOOD_PRESERVATION,1.9202698703528296
Beni,Vaca Diez,Riberalta,C3,acces_2050,2050,SERVICES,FOOD_PRESERVATION,2.4506729940033036
Beni,Yacuma,Exaltación,C1,acces_2035,2024,SERVICES,FOOD_PRESERVATION,0.006349899899899899
Beni,Yacuma,Exaltación,C1,acces_2035,2035,SERVICES,FOOD_PRESERVATION,0.028158848293939134
Beni,Yacuma,Exaltación,C1,acces_2035,2050,SERVICES,FOOD_PRESERVATION,0.03418529842381323
Beni,Yacuma,Exaltación,C1,acces_2050,2024,SERVICES,FOOD_PRESERVATION,0.006349899899899899
Beni,Yacuma,Exaltación,C1,acces_2050,2035,SERVICES,FOOD_PRESERVATION,0.01881401246784845
Beni,Yacuma,Exaltación,C1,acces_2050,2050,SERVICES,FOOD_PRESERVATION,0.03418529842381323
La Paz,Abel Iturralde,Ixiamas,C1,acces_2035,2024,SERVICES,FOOD_PRESERVATION,0.049758608608608604
La Paz,Abel Iturralde,Ixiamas,C1,acces_2035,2035,SERVICES,FOOD_PRESERVATION,0.11538118989386328
La Paz,Abel Iturralde,Ixiamas,C1,acces_2035,2050,SERVICES,FOOD_PRESERVATION,0.13676222789683523
La Paz,Abel Iturralde,Ixiamas,C1,acces_2050,2024,SERVICES,FOOD_PRESERVATION,0.049758608608608604
La Paz,Abel Iturralde,Ixiamas,C1,acces_2050,2035,SERVICES,FOOD_PRESERVATION,0.08868933799227628
La Paz,Abel Iturralde,Ixiamas,C1,acces_2050,2050,SERVICES,FOOD_PRESERVATION,0.13676222789683523
Pando,Abuná,Ingavi,C4,acces_2035,2024,SERVICES,FOOD_PRESERVATION,0.002457257257257257
Pando,Abuná,Ingavi,C4,acces_2035,2035,SERVICES,FOOD_PRESERVATION,0.013625904825610389
Pando,Abuná,Ingavi,C4,acces_2035,2050,SERVICES,FOOD_PRESERVATION,0.01721325205881968
Pando,Abuná,Ingavi,C4,acces_2050,2024,SERVICES,FOOD_PRESERVATION,0.002457257257257257
Pando,Abuná,Ingavi,C4,acces_2050,2035,SERVICES,FOOD_PRESERVATION,0.007591661241579828
Pando,Abuná,Ingavi,C4,acces_2050,2050,SERVICES,FOOD_PRESERVATION,0.01721325205881968
Pando,Abuná,Santa Rosa,C4,acces_2035,2024,SERVICES,FOOD_PRESERVATION,0.0123518018018018
Pando,Abuná,Santa Rosa,C4,acces_2035,2035,SERVICES,FOOD_PRESERVATION,0.02258896768733142
Pando,Abuná,Santa Rosa,C4,acces_2035,2050,SERVICES,FOOD_PRESERVATION,0.027673634813933853
Pando,Abuná,Santa Rosa,C4,acces_2050,2024,SERVICES,FOOD_PRESERVATION,0.0123518018018018
Pando,Abuná,Santa Rosa,C4,acces_2050,2035,SERVICES,FOOD_PRESERVATION,0.019757691351999167
Pando,Abuná,Santa Rosa,C4,acces_2050,2050,SERVICES,FOOD_PRESERVATION,0.027673634813933853
Pando,Federico Román,Nueva Esperanza,C4,acces_2035,2024,SERVICES,FOOD_PRESERVATION,0.001544294294294294
Pando,Federico Román,Nueva Esperanza,C4,acces_2035,2035,SERVICES,FOOD_PRESERVATION,0.008297921286948933
Pando,Federico Román,Nueva Esperanza,C4,acces_2035,2050,SERVICES,FOOD_PRESERVATION,0.008731902879687174
Pando,Federico Román,Nueva Esperanza,C4,acces_2050,2024,SERVICES,FOOD_PRESERVATION,0.001544294294294294
Pando,Federico Román,Nueva Esperanza,C4,acces_2050,2035,SERVICES,FOOD_PRESERVATION,0.005388656796007471
Pando,Federico Román,Nueva Esperanza,C4,acces_2050,2050,SERVICES,FOOD_PRESERVATION,0.008731902879687174
Pando,Federico Román,Santos Mercado,C4,acces_2035,2024,SERVICES,FOOD_PRESERVATION,0.004088338338338338
Pando,Federico Román,Santos Mercado,C4,acces_2035,2035,SERVICES,FOOD_PRESERVATION,0.01179473216538457
Pando,Federico Román,Santos Mercado,C4,acces_2035,2050,SERVICES,FOOD_PRESERVATION,0.014512592217185129
Pando,Federico Román,Santos Mercado,C4,acces_2050,2024,SERVICES,FOOD_PRESERVATION,0.004088338338338338
Pando,Federico Román,Santos Mercado,C4,acces_2050,2035,SERVICES,FOOD_PRESERVATION,0.008617918009775924
Pando,Federico Román,Santos Mercado,C4,acces_2050,2050,SERVICES,FOOD_PRESERVATION,0.014512592217185129
Pando,Federico Román,Villa Nueva,C4,acces_2035,2024,SERVICES,FOOD_PRESERVATION,0.015705005005005004
Pando,Federico Román,Villa Nueva,C4,acces_2035,2035,SERVICES,FOOD_PRESERVATION,0.03619759402109184
Pando,Federico Román,Villa Nueva,C4,acces_2035,2050,SERVICES,FOOD_PRESERVATION,0.03857005320575324
Pando,Federico Román,Villa Nueva,C4,acces_2050,2024,SERVICES,FOOD_PRESERVATION,0.015705005005005004
Pando,Federico Román,Villa Nueva,C4,acces_2050,2035,SERVICES,FOOD_PRESERVATION,0.027229298870264953
Pando,Federico Román,Villa Nueva,C4,acces_2050,2050,SERVICES,FOOD_PRESERVATION,0.03857005320575324
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2035,2024,SERVICES,FOOD_PRESERVATION,0.035147797797797795
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2035,2035,SERVICES,FOOD_PRESERVATION,0.06436644103638955
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2035,2050,SERVICES,FOOD_PRESERVATION,0.08147958637485414
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2050,2024,SERVICES,FOOD_PRESERVATION,0.035147797797797795
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2050,2035,SERVICES,FOOD_PRESERVATION,0.0569472208246225
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2050,2050,SERVICES,FOOD_PRESERVATION,0.08147958637485414
Pando,Madre de Dios,San Lorenzo,C4,acces_2035,2024,SERVICES,FOOD_PRESERVATION,0.04359844844844844
Pando,Madre de Dios,San Lorenzo,C4,acces_2035,2035,SERVICES,FOOD_PRESERVATION,0.07501901179501007
Pando,Madre de Dios,San Lorenzo,C4,acces_2035,2050,SERVICES,FOOD_PRESERVATION,0.09441867016672342
Pando,Madre de Dios,San Lorenzo,C4,acces_2050,2024,SERVICES,FOOD_PRESERVATION,0.04359844844844844
Pando,Madre de Dios,San Lorenzo,C4,acces_2050,2035,SERVICES,FOOD_PRESERVATION,0.06875411572866844
Pando,Madre de Dios,San Lorenzo,C4,acces_2050,2050,SERVICES,FOOD_PRESERVATION,0.09441867016672342
Pando,Madre de Dios,Sena,C4,acces_2035,2024,SERVICES,FOOD_PRESERVATION,0.09128778778778779
Pando,Madre de Dios,Sena,C4,acces_2035,2035,SERVICES,FOOD_PRESERVATION,0.23968116100100736
Pando,Madre de Dios,Sena,C4,acces_2035,2050,SERVICES,FOOD_PRESERVATION,0.3019444000380451
Pando,Madre de Dios,Sena,C4,acces_2050,2024,SERVICES,FOOD_PRESERVATION,0.09128778778778779
Pando,Madre de Dios,Sena,C4,acces_2050,2035,SERVICES,FOOD_PRESERVATION,0.19558780350043703
Pando,Madre de Dios,Sena,C4,acces_2050,2050,SERVICES,FOOD_PRESERVATION,0.3019444000380451
Pando,Manuripi,Filadelfia,C4,acces_2035,2024,SERVICES,FOOD_PRESERVATION,0.13355295295295294
Pando,Manuripi,Filadelfia,C4,acces_2035,2035,SERVICES,FOOD_PRESERVATION,0.32774741803753393
Pando,Manuripi,Filadelfia,C4,acces_2035,2050,SERVICES,FOOD_PRESERVATION,0.41394316394393577
Pando,Manuripi,Filadelfia,C4,acces_2050,2024,SERVICES,FOOD_PRESERVATION,0.13355295295295294
Pando,Manuripi,Filadelfia,C4,acces_2050,2035,SERVICES,FOOD_PRESERVATION,0.26452439995071814
Pando,Manuripi,Filadelfia,C4,acces_2050,2050,SERVICES,FOOD_PRESERVATION,0.41394316394393577
Pando,Manuripi,Puerto Rico,C4,acces_2035,2024,SERVICES,FOOD_PRESERVATION,0.13681001001001003
Pando,Manuripi,Puerto Rico,C4,acces_2035,2035,SERVICES,FOOD_PRESERVATION,0.22719689922425987
Pando,Manuripi,Puerto Rico,C4,acces_2035,2050,SERVICES,FOOD_PRESERVATION,0.2795326190294206
Pando,Manuripi,Puerto Rico,C4,acces_2050,2024,SERVICES,FOOD_PRESERVATION,0.13681001001001003
Pando,Manuripi,Puerto Rico,C4,acces_2050,2035,SERVICES,FOOD_PRESERVATION,0.20583733823471517
Pando,Manuripi,Puerto Rico,C4,acces_2050,2050,SERVICES,FOOD_PRESERVATION,0.2795326190294206
Pando,Manuripi,San Pedro,C4,acces_2035,2024,SERVICES,FOOD_PRESERVATION,4.339339339339339e-05
Pando,Manuripi,San Pedro,C4,acces_2035,2035,SERVICES,FOOD_PRESERVATION,0.01591546721477355
Pando,Manuripi,San Pedro,C4,acces_2035,2050,SERVICES,FOOD_PRESERVATION,0.01994003956500537
Pando,Manuripi,San Pedro,C4,acces_2050,2024,SERVICES,FOOD_PRESERVATION,4.339339339339339e-05
Pando,Manuripi,San Pedro,C4,acces_2050,2035,SERVICES,FOOD_PRESERVATION,0.007486468218025246
Pando,Manuripi,San Pedro,C4,acces_2050,2050,SERVICES,FOOD_PRESERVATION,0.01994003956500537
Pando,Nicolás Suárez,Bella Flor,C4,acces_2035,2024,SERVICES,FOOD_PRESERVATION,0.025765465465465463
Pando,Nicolás Suárez,Bella Flor,C4,acces_2035,2035,SERVICES,FOOD_PRESERVATION,0.056809231739097917
Pando,Nicolás Suárez,Bella Flor,C4,acces_2035,2050,SERVICES,FOOD_PRESERVATION,0.06023545225189465
Pando,Nicolás Suárez,Bella Flor,C4,acces_2050,2024,SERVICES,FOOD_PRESERVATION,0.025765465465465463
Pando,Nicolás Suárez,Bella Flor,C4,acces_2050,2035,SERVICES,FOOD_PRESERVATION,0.04380056291833753
Pando,Nicolás Suárez,Bella Flor,C4,acces_2050,2050,SERVICES,FOOD_PRESERVATION,0.06023545225189465
Pando,Nicolás Suárez,Bolpebra,C2,acces_2035,2024,SERVICES,FOOD_PRESERVATION,0.007063763763763763
Pando,Nicolás Suárez,Bolpebra,C2,acces_2035,2035,SERVICES,FOOD_PRESERVATION,0.03759256999753258
Pando,Nicolás Suárez,Bolpebra,C2,acces_2035,2050,SERVICES,FOOD_PRESERVATION,0.04535956160709389
Pando,Nicolás Suárez,Bolpebra,C2,acces_2050,2024,SERVICES,FOOD_PRESERVATION,0.007063763763763763
Pando,Nicolás Suárez,Bolpebra,C2,acces_2050,2035,SERVICES,FOOD_PRESERVATION,0.02531794141960069
Pando,Nicolás Suárez,Bolpebra,C2,acces_2050,2050,SERVICES,FOOD_PRESERVATION,0.04535956160709389
Pando,Nicolás Suárez,Cobija,C5,acces_2035,2024,SERVICES,FOOD_PRESERVATION,1.6046630130130128
Pando,Nicolás Suárez,Cobija,C5,acces_2035,2035,SERVICES,FOOD_PRESERVATION,2.0523422069369888
Pando,Nicolás Suárez,Cobija,C5,acces_2035,2050,SERVICES,FOOD_PRESERVATION,2.4728519502530353
Pando,Nicolás Suárez,Cobija,C5,acces_2050,2024,SERVICES,FOOD_PRESERVATION,1.6046630130130128
Pando,Nicolás Suárez,Cobija,C5,acces_2050,2035,SERVICES,FOOD_PRESERVATION,2.0283390790391542
Pando,Nicolás Suárez,Cobija,C5,acces_2050,2050,SERVICES,FOOD_PRESERVATION,2.4728519502530353
Pando,Nicolás Suárez,Porvenir,C4,acces_2035,2024,SERVICES,FOOD_PRESERVATION,0.14582902902902906
Pando,Nicolás Suárez,Porvenir,C4,acces_2035,2035,SERVICES,FOOD_PRESERVATION,0.22956358608722746
Pando,Nicolás Suárez,Porvenir,C4,acces_2035,2050,SERVICES,FOOD_PRESERVATION,0.2848484270942464
Pando,Nicolás Suárez,Porvenir,C4,acces_2050,2024,SERVICES,FOOD_PRESERVATION,0.14582902902902906
Pando,Nicolás Suárez,Porvenir,C4,acces_2050,2035,SERVICES,FOOD_PRESERVATION,0.21432108678827064
Pando,Nicolás Suárez,Porvenir,C4,acces_2050,2050,SERVICES,FOOD_PRESERVATION,0.2848484270942464
Beni,General José Ballivián,Reyes,C1,acces_2035,2024,SERVICES,COOKING,0.03935555555555555
Beni,General José Ballivián,Reyes,C1,acces_2035,2035,SERVICES,COOKING,0.05536167023611071
Beni,General José Ballivián,Reyes,C1,acces_2035,2050,SERVICES,COOKING,0.05744161688749815
Beni,General José Ballivián,Reyes,C1,acces_2050,2024,SERVICES,COOKING,0.03935555555555555
Beni,General José Ballivián,Reyes,C1,acces_2050,2035,SERVICES,COOKING,0.04931855777493165
Beni,General José Ballivián,Reyes,C1,acces_2050,2050,SERVICES,COOKING,0.05744161688749815
Beni,General José Ballivián,Santa Rosa,C1,acces_2035,2024,SERVICES,COOKING,0.03534768768768768
Beni,General José Ballivián,Santa Rosa,C1,acces_2035,2035,SERVICES,COOKING,0.06309007702508096
Beni,General José Ballivián,Santa Rosa,C1,acces_2035,2050,SERVICES,COOKING,0.07518583086152529
Beni,General José Ballivián,Santa Rosa,C1,acces_2050,2024,SERVICES,COOKING,0.03534768768768768
Beni,General José Ballivián,Santa Rosa,C1,acces_2050,2035,SERVICES,COOKING,0.05216191957001565
Beni,General José Ballivián,Santa Rosa,C1,acces_2050,2050,SERVICES,COOKING,0.07518583086152529
Beni,Vaca Diez,Guayaramerín,C3,acces_2035,2024,SERVICES,COOKING,0.3593657057057057
Beni,Vaca Diez,Guayaramerín,C3,acces_2035,2035,SERVICES,COOKING,0.46719778150569935
Beni,Vaca Diez,Guayaramerín,C3,acces_2035,2050,SERVICES,COOKING,0.511210672991539
Beni,Vaca Diez,Guayaramerín,C3,acces_2050,2024,SERVICES,COOKING,0.3593657057057057
Beni,Vaca Diez,Guayaramerín,C3,acces_2050,2035,SERVICES,COOKING,0.4381185366142141
Beni,Vaca Diez,Guayaramerín,C3,acces_2050,2050,SERVICES,COOKING,0.511210672991539
Beni,Vaca Diez,Riberalta,C3,acces_2035,2024,SERVICES,COOKING,0.7270019219219217
Beni,Vaca Diez,Riberalta,C3,acces_2035,2035,SERVICES,COOKING,1.028988952442367
Beni,Vaca Diez,Riberalta,C3,acces_2035,2050,SERVICES,COOKING,1.2109207735075147
Beni,Vaca Diez,Riberalta,C3,acces_2050,2024,SERVICES,COOKING,0.7270019219219217
Beni,Vaca Diez,Riberalta,C3,acces_2050,2035,SERVICES,COOKING,0.9488392300566922
Beni,Vaca Diez,Riberalta,C3,acces_2050,2050,SERVICES,COOKING,1.2109207735075147
Beni,Yacuma,Exaltación,C1,acces_2035,2024,SERVICES,COOKING,0.003137597597597597
Beni,Yacuma,Exaltación,C1,acces_2035,2035,SERVICES,COOKING,0.01391378386288757
Beni,Yacuma,Exaltación,C1,acces_2035,2050,SERVICES,COOKING,0.016891559221178302
Beni,Yacuma,Exaltación,C1,acces_2050,2024,SERVICES,COOKING,0.003137597597597597
Beni,Yacuma,Exaltación,C1,acces_2050,2035,SERVICES,COOKING,0.009296335572348643
Beni,Yacuma,Exaltación,C1,acces_2050,2050,SERVICES,COOKING,0.016891559221178302
La Paz,Abel Iturralde,Ixiamas,C1,acces_2035,2024,SERVICES,COOKING,0.024586606606606602
La Paz,Abel Iturralde,Ixiamas,C1,acces_2035,2035,SERVICES,COOKING,0.05701188206520303
La Paz,Abel Iturralde,Ixiamas,C1,acces_2035,2050,SERVICES,COOKING,0.06757663025490682
La Paz,Abel Iturralde,Ixiamas,C1,acces_2050,2024,SERVICES,COOKING,0.024586606606606602
La Paz,Abel Iturralde,Ixiamas,C1,acces_2050,2035,SERVICES,COOKING,0.04382296700794827
La Paz,Abel Iturralde,Ixiamas,C1,acces_2050,2050,SERVICES,COOKING,0.06757663025490682
Pando,Abuná,Ingavi,C4,acces_2035,2024,SERVICES,COOKING,0.0012141741741741742
Pando,Abuná,Ingavi,C4,acces_2035,2035,SERVICES,COOKING,0.006732800031478073
Pando,Abuná,Ingavi,C4,acces_2035,2050,SERVICES,COOKING,0.00850537160553443
Pando,Abuná,Ingavi,C4,acces_2050,2024,SERVICES,COOKING,0.0012141741741741742
Pando,Abuná,Ingavi,C4,acces_2050,2035,SERVICES,COOKING,0.003751173789957091
Pando,Abuná,Ingavi,C4,acces_2050,2050,SERVICES,COOKING,0.00850537160553443
Pando,Abuná,Santa Rosa,C4,acces_2035,2024,SERVICES,COOKING,0.006103243243243243
Pando,Abuná,Santa Rosa,C4,acces_2035,2035,SERVICES,COOKING,0.011161607563151994
Pando,Abuná,Santa Rosa,C4,acces_2035,2050,SERVICES,COOKING,0.013674031319826136
Pando,Abuná,Santa Rosa,C4,acces_2050,2024,SERVICES,COOKING,0.006103243243243243
Pando,Abuná,Santa Rosa,C4,acces_2050,2035,SERVICES,COOKING,0.009762623962164294
Pando,Abuná,Santa Rosa,C4,acces_2050,2050,SERVICES,COOKING,0.013674031319826136
Pando,Federico Román,Nueva Esperanza,C4,acces_2035,2024,SERVICES,COOKING,0.0007630630630630629
Pando,Federico Román,Nueva Esperanza,C4,acces_2035,2035,SERVICES,COOKING,0.004100149341786531
Pando,Federico Román,Nueva Esperanza,C4,acces_2035,2050,SERVICES,COOKING,0.004314587305257191
Pando,Federico Román,Nueva Esperanza,C4,acces_2050,2024,SERVICES,COOKING,0.0007630630630630629
Pando,Federico Román,Nueva Esperanza,C4,acces_2050,2035,SERVICES,COOKING,0.0026626304168507506
Pando,Federico Román,Nueva Esperanza,C4,acces_2050,2050,SERVICES,COOKING,0.004314587305257191
Pando,Federico Román,Santos Mercado,C4,acces_2035,2024,SERVICES,COOKING,0.00202012012012012
Pando,Federico Román,Santos Mercado,C4,acces_2035,2035,SERVICES,COOKING,0.005827985305248846
Pando,Federico Román,Santos Mercado,C4,acces_2035,2050,SERVICES,COOKING,0.00717092791907971
Pando,Federico Román,Santos Mercado,C4,acces_2050,2024,SERVICES,COOKING,0.00202012012012012
Pando,Federico Román,Santos Mercado,C4,acces_2050,2035,SERVICES,COOKING,0.004258265369536338
Pando,Federico Román,Santos Mercado,C4,acces_2050,2050,SERVICES,COOKING,0.00717092791907971
Pando,Federico Román,Villa Nueva,C4,acces_2035,2024,SERVICES,COOKING,0.00776012012012012
Pando,Federico Román,Villa Nueva,C4,acces_2035,2035,SERVICES,COOKING,0.01788586998689244
Pando,Federico Román,Villa Nueva,C4,acces_2035,2050,SERVICES,COOKING,0.019058143936960422
Pando,Federico Román,Villa Nueva,C4,acces_2050,2024,SERVICES,COOKING,0.00776012012012012
Pando,Federico Román,Villa Nueva,C4,acces_2050,2035,SERVICES,COOKING,0.0134544770888368
Pando,Federico Román,Villa Nueva,C4,acces_2050,2050,SERVICES,COOKING,0.019058143936960422
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2035,2024,SERVICES,COOKING,0.017367147147147145
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2035,2035,SERVICES,COOKING,0.03180459439445132
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2035,2050,SERVICES,COOKING,0.040260501502869105
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2050,2024,SERVICES,COOKING,0.017367147147147145
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2050,2035,SERVICES,COOKING,0.028138626760401707
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2050,2050,SERVICES,COOKING,0.040260501502869105
Pando,Madre de Dios,San Lorenzo,C4,acces_2035,2024,SERVICES,COOKING,0.02154276276276276
Pando,Madre de Dios,San Lorenzo,C4,acces_2035,2035,SERVICES,COOKING,0.0370682175928285
Pando,Madre de Dios,San Lorenzo,C4,acces_2035,2050,SERVICES,COOKING,0.04665393114120451
Pando,Madre de Dios,San Lorenzo,C4,acces_2050,2024,SERVICES,COOKING,0.02154276276276276
Pando,Madre de Dios,San Lorenzo,C4,acces_2050,2035,SERVICES,COOKING,0.033972621889459695
Pando,Madre de Dios,San Lorenzo,C4,acces_2050,2050,SERVICES,COOKING,0.04665393114120451
Pando,Madre de Dios,Sena,C4,acces_2035,2024,SERVICES,COOKING,0.045106906906906906
Pando,Madre de Dios,Sena,C4,acces_2035,2035,SERVICES,COOKING,0.1184306913181448
Pando,Madre de Dios,Sena,C4,acces_2035,2050,SERVICES,COOKING,0.149196056489387
Pando,Madre de Dios,Sena,C4,acces_2050,2024,SERVICES,COOKING,0.045106906906906906
Pando,Madre de Dios,Sena,C4,acces_2050,2035,SERVICES,COOKING,0.09664338525903947
Pando,Madre de Dios,Sena,C4,acces_2050,2050,SERVICES,COOKING,0.149196056489387
Pando,Manuripi,Filadelfia,C4,acces_2035,2024,SERVICES,COOKING,0.06599087087087087
Pando,Manuripi,Filadelfia,C4,acces_2035,2035,SERVICES,COOKING,0.16194578303031085
Pando,Manuripi,Filadelfia,C4,acces_2035,2050,SERVICES,COOKING,0.20453662218406238
Pando,Manuripi,Filadelfia,C4,acces_2050,2024,SERVICES,COOKING,0.06599087087087087
Pando,Manuripi,Filadelfia,C4,acces_2050,2035,SERVICES,COOKING,0.130706174093296
Pando,Manuripi,Filadelfia,C4,acces_2050,2050,SERVICES,COOKING,0.20453662218406238
Pando,Manuripi,Puerto Rico,C4,acces_2035,2024,SERVICES,COOKING,0.06760024024024024
Pando,Manuripi,Puerto Rico,C4,acces_2035,2035,SERVICES,COOKING,0.11226199726375194
Pando,Manuripi,Puerto Rico,C4,acces_2035,2050,SERVICES,COOKING,0.13812199999100783
Pando,Manuripi,Puerto Rico,C4,acces_2050,2024,SERVICES,COOKING,0.06760024024024024
Pando,Manuripi,Puerto Rico,C4,acces_2050,2035,SERVICES,COOKING,0.10170786124538865
Pando,Manuripi,Puerto Rico,C4,acces_2050,2050,SERVICES,COOKING,0.13812199999100783
Pando,Manuripi,San Pedro,C4,acces_2035,2024,SERVICES,COOKING,2.1441441441441442e-05
Pando,Manuripi,San Pedro,C4,acces_2035,2035,SERVICES,COOKING,0.007864113212005752
Pando,Manuripi,San Pedro,C4,acces_2035,2050,SERVICES,COOKING,0.009852725432120298
Pando,Manuripi,San Pedro,C4,acces_2050,2024,SERVICES,COOKING,2.1441441441441442e-05
Pando,Manuripi,San Pedro,C4,acces_2050,2035,SERVICES,COOKING,0.003699196060671298
Pando,Manuripi,San Pedro,C4,acces_2050,2050,SERVICES,COOKING,0.009852725432120298
Pando,Nicolás Suárez,Bella Flor,C4,acces_2035,2024,SERVICES,COOKING,0.012731171171171169
Pando,Nicolás Suárez,Bella Flor,C4,acces_2035,2035,SERVICES,COOKING,0.028070443918142497
Pando,Nicolás Suárez,Bella Flor,C4,acces_2035,2050,SERVICES,COOKING,0.029763399936230298
Pando,Nicolás Suárez,Bella Flor,C4,acces_2050,2024,SERVICES,COOKING,0.012731171171171169
Pando,Nicolás Suárez,Bella Flor,C4,acces_2050,2035,SERVICES,COOKING,0.0216426310890609
Pando,Nicolás Suárez,Bella Flor,C4,acces_2050,2050,SERVICES,COOKING,0.029763399936230298
Pando,Nicolás Suárez,Bolpebra,C2,acces_2035,2024,SERVICES,COOKING,0.0034903303303303298
Pando,Nicolás Suárez,Bolpebra,C2,acces_2035,2035,SERVICES,COOKING,0.01857515223407492
Pando,Nicolás Suárez,Bolpebra,C2,acces_2035,2050,SERVICES,COOKING,0.02241295985291698
Pando,Nicolás Suárez,Bolpebra,C2,acces_2050,2024,SERVICES,COOKING,0.0034903303303303298
Pando,Nicolás Suárez,Bolpebra,C2,acces_2050,2035,SERVICES,COOKING,0.012510041642626223
